pdf_path,relative_path,top_category,second_category,bytes,last_write_time,full_pypdf_status,full_pypdf_pages,full_pypdf_error,full_pypdf_elapsed_ms,current_exists,review_status,fitz_ok,fitz_pages,fitz_error,review_note
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_기말고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_기말고사_모범답안.pdf,2.형사,보관,2380944,2025-12-22T03:35:46,OK,3,,81,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_기말고사_문제.pdf,2.형사,보관,994911,2025-12-22T03:35:46,OK,1,,77,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_중간고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_중간고사_모범답안.pdf,2.형사,보관,3370775,2025-12-22T03:35:46,OK,4,,93,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_중간과_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2015_중간과_문제.pdf,2.형사,보관,1636266,2025-12-22T03:35:46,OK,2,,74,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_기말고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_기말고사_모범답안.pdf,2.형사,보관,244758,2025-12-22T03:35:46,OK,2,,87,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_기말고사_문제.pdf,2.형사,보관,940748,2025-12-22T03:35:46,OK,1,,76,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_중간고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_중간고사_모범답안.pdf,2.형사,보관,2680046,2025-12-22T03:35:46,OK,3,,97,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2016_중간고사_문제.pdf,2.형사,보관,953785,2025-12-22T03:35:46,OK,1,,76,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_기말고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_기말고사_모범답안.pdf,2.형사,보관,1731153,2025-12-22T03:35:46,OK,2,,81,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_기말고사_문제.pdf,2.형사,보관,1028929,2025-12-22T03:35:46,OK,1,,170,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_중간고사_1등답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_중간고사_1등답안.pdf,2.형사,보관,6710316,2025-12-22T03:35:46,OK,5,,100,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_중간고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_중간고사_모범답안.pdf,2.형사,보관,2546623,2025-12-22T03:35:46,OK,3,,88,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2018_중간고사_문제.pdf,2.형사,보관,1718379,2025-12-22T03:35:46,OK,2,,128,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_기말고사_문제.pdf,2.형사,보관,908374,2025-12-22T03:35:46,OK,1,,103,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_중간고사_1등답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_중간고사_1등답안.pdf,2.형사,보관,22906174,2025-12-22T03:35:46,OK,9,,261,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_중간고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_중간고사_모범답안.pdf,2.형사,보관,143344,2025-12-22T03:35:46,OK,3,,109,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2019_중간고사_문제.pdf,2.형사,보관,139761,2025-12-22T03:35:46,OK,2,,95,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2020_기말고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2020_기말고사_모범답안.pdf,2.형사,보관,859090,2025-12-22T03:35:46,OK,5,,93,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2020_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2020_기말고사_문제.pdf,2.형사,보관,156162,2025-12-22T03:35:46,OK,4,,78,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2020_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2020_중간고사_문제.pdf,2.형사,보관,599364,2025-12-22T03:35:46,OK,1,,71,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2021_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2021_기말고사_문제.pdf,2.형사,보관,502679,2025-12-22T03:35:46,OK,1,,104,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2021_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2021_중간고사_문제.pdf,2.형사,보관,44516,2025-12-22T03:35:46,OK,1,,72,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2022_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2022_기말고사_문제.pdf,2.형사,보관,59406,2025-12-22T03:35:46,OK,3,,90,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2022_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2022_중간고사_문제.pdf,2.형사,보관,47139,2025-12-22T03:35:46,OK,1,,57,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2024_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2024_기말고사_문제.pdf,2.형사,보관,551432,2026-01-04T17:40:08,OK,2,,89,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2024_중간고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2024_중간고사_모범답안.pdf,2.형사,보관,1238213,2026-01-04T17:40:08,OK,7,,90,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형1_안경옥_2024_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형1_안경옥_2024_중간고사_문제.pdf,2.형사,보관,4027508,2026-01-04T17:40:08,OK,1,,85,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2010_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2010_기말고사_문제.pdf,2.형사,보관,97190,2025-12-22T17:28:20,OK,1,,80,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2010_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2010_중간고사_문제.pdf,2.형사,보관,162312,2025-12-22T17:28:20,OK,1,,69,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2011_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2011_기말고사_문제.pdf,2.형사,보관,134359,2025-12-22T17:28:20,OK,1,,67,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2011_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2011_중간고사_문제.pdf,2.형사,보관,178439,2025-12-22T17:28:20,OK,2,,120,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2012_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2012_기말고사_문제.pdf,2.형사,보관,51661,2025-12-22T17:28:20,OK,1,,90,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2012_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2012_중간고사_문제.pdf,2.형사,보관,274990,2025-12-22T17:28:20,OK,4,,100,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2013_기말고사_문제_및_해설.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2013_기말고사_문제_및_해설.pdf,2.형사,보관,677972,2025-12-22T17:28:20,OK,6,,90,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2013_중간고사_문제_및_해설.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2013_중간고사_문제_및_해설.pdf,2.형사,보관,297224,2025-12-22T17:28:20,OK,6,,103,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2014_중간고사_문제_및_해설.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2014_중간고사_문제_및_해설.pdf,2.형사,보관,392241,2025-12-22T17:28:20,OK,3,,87,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2015_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2015_기말고사_문제.pdf,2.형사,보관,82903,2025-12-22T17:28:20,OK,1,,74,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2015_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2015_중간고사_문제.pdf,2.형사,보관,164403,2025-12-22T17:28:20,OK,2,,73,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2016_기말고사_문제_및_해설.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2016_기말고사_문제_및_해설.pdf,2.형사,보관,207865,2025-12-22T17:28:22,OK,4,,82,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2018_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2018_중간고사_문제.pdf,2.형사,보관,155551,2025-12-22T17:28:22,OK,1,,83,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2019_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2019_기말고사_문제.pdf,2.형사,보관,1087964,2025-12-22T03:35:42,OK,1,,55,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2019_중간고사_문제_및_해설.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2019_중간고사_문제_및_해설.pdf,2.형사,보관,323080,2025-12-22T17:28:22,OK,3,,95,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2020_중간고사_문제_및_해설.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2020_중간고사_문제_및_해설.pdf,2.형사,보관,110413,2025-12-22T23:23:32,OK,5,,61,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2022_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2022_중간고사_문제.pdf,2.형사,보관,2927025,2025-12-29T21:14:42,OK,1,,72,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2023_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2023_중간고사_문제.pdf,2.형사,보관,3418004,2026-01-01T21:45:16,OK,1,,73,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2024_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2024_기말고사_문제.pdf,2.형사,보관,50819,2026-01-04T21:22:14,OK,1,,62,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2024_기말고사_문제_및_해설.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2024_기말고사_문제_및_해설.pdf,2.형사,보관,75166,2025-12-22T23:22:56,OK,4,,78,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형2_안경옥_2024_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형2_안경옥_2024_중간고사_문제.pdf,2.형사,보관,783063,2026-01-04T21:22:14,OK,1,,69,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_기말고사_문제.pdf,2.형사,보관,147443,2025-12-22T03:35:42,OK,1,,72,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_기말고사_문제_1.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_기말고사_문제_1.pdf,2.형사,보관,147443,2025-12-22T03:35:42,OK,1,,78,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_중간고사_문제.pdf,2.형사,보관,115374,2025-12-22T03:35:42,OK,1,,71,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_중간고사_문제_1.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2018_중간고사_문제_1.pdf,2.형사,보관,115374,2025-12-22T03:35:42,OK,1,,65,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2020_중간기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2020_중간기말고사_문제.pdf,2.형사,보관,1809008,2025-12-22T03:35:42,OK,2,,348,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2020_중간기말고사_문제_1.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2020_중간기말고사_문제_1.pdf,2.형사,보관,1809008,2025-12-22T03:35:42,OK,2,,355,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간고사_해설.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간고사_해설.pdf,2.형사,보관,1257796,2026-01-01T22:26:24,OK,7,,231,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간고사_해설_1.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간고사_해설_1.pdf,2.형사,보관,1257796,2026-01-01T22:26:24,OK,7,,244,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간기말고사_문제.pdf,2.형사,보관,1470999,2025-12-22T03:35:42,OK,2,,73,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간기말고사_문제_1.pdf,2.형사\보관\안경옥_형법\기출\형법연습_안경옥_2021_중간기말고사_문제_1.pdf,2.형사,보관,1470999,2025-12-22T03:35:42,OK,2,,73,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론II_안경옥_2025_기말_1등_답안_주태영.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론II_안경옥_2025_기말_1등_답안_주태영.pdf,2.형사,보관,587340,2026-01-08T04:30:40,OK,4,,55,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론I_안경옥_2025_중간_1등_답안_주태영.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론I_안경옥_2025_중간_1등_답안_주태영.pdf,2.형사,보관,825689,2026-01-08T04:30:38,OK,4,,61,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2010_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2010_기말고사_문제.pdf,2.형사,보관,295729,2025-12-22T03:35:46,OK,1,,106,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2011_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2011_기말고사_문제.pdf,2.형사,보관,192789,2025-12-22T03:35:46,OK,1,,66,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2011_중간고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2011_중간고사_모범답안.pdf,2.형사,보관,229373,2025-12-22T03:35:46,OK,2,,70,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2011_중간고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2011_중간고사_문제.pdf,2.형사,보관,282848,2025-12-22T03:35:46,OK,1,,67,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2012_기말고사_모범답안.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2012_기말고사_모범답안.pdf,2.형사,보관,276294,2025-12-22T03:35:46,OK,3,,65,True,OK,,,,
H:\내 드라이브\2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2012_기말고사_문제.pdf,2.형사\보관\안경옥_형법\기출\형법의_기초이론_1_안경옥_2012_기말고사_문제.pdf,2.형사,보관,258327,2025-12-22T03:35:46,OK,2,,72,True,OK,,,,
